user_id,first_name,last_name,email,phone,city,province,user_type,signup_date,is_active
8797,Scott,Lyons,user8797@example.com,+14345902476,Edmonton,AB,rider,2025-04-14,True
8798,James,Boyd,user8798@example.com,+18836474638,Montreal,QC,driver,2026-07-09,True
8799,Cathy,Smith,user8799@example.com,+19860440133,Ottawa,ON,rider,2024-07-10,False
8800,Michael,Wells,user8800@example.com,+19209954430,Halifax,NS,rider,2024-06-02,True
8801,Heather,Kline,user8801@example.com,+19512499507,Montreal,QC,driver,2025-12-24,True
8802,Marie,Casey,user8802@example.com,+19886465720,Edmonton,AB,driver,2024-09-03,True
8803,Jeremiah,Perez,user8803@example.com,+16288253333,Ottawa,ON,driver,2024-11-02,True
8804,Ronald,Hunter,user8804@example.com,+12620105835,Edmonton,AB,rider,2026-07-05,True
8805,Teresa,Harrison,user8805@example.com,+13107360839,Toronto,ON,driver,2024-07-29,True
8806,Christopher,Williams,user8806@example.com,+19462135838,Vancouver,BC,rider,2024-08-06,True
8807,Theresa,Williams,user8807@example.com,+13418343060,Edmonton,AB,driver,2025-02-05,True
8808,Jacob,Lawson,user8808@example.com,+18451498122,Montreal,QC,driver,2024-12-31,True
8809,Kristin,Martinez,user8809@example.com,+15283496403,Edmonton,AB,driver,2023-07-14,True
8810,William,Moore,user8810@example.com,+13613836238,Ottawa,ON,rider,2023-03-09,True
8811,Melissa,James,user8811@example.com,+13819000470,Calgary,AB,rider,2023-08-11,True
8812,Corey,Henry,user8812@example.com,+15881351866,Edmonton,AB,rider,2026-02-28,True
8813,Eric,Garcia,user8813@example.com,+16541050642,Toronto,ON,rider,2025-12-09,True
8814,Deanna,Farley,user8814@example.com,+13981810465,Montreal,QC,rider,2026-01-09,True
8815,Tina,Walker,user8815@example.com,+13036433518,Winnipeg,MB,rider,2025-12-25,True
8816,Sydney,Byrd,user8816@example.com,+14890172883,Toronto,ON,rider,2023-06-14,True
8817,Crystal,White,user8817@example.com,+14850237463,Calgary,AB,rider,2023-01-20,True
8818,Christopher,Trevino,user8818@example.com,+19739065104,Vancouver,BC,driver,2026-03-04,True
8819,Elizabeth,Wilkinson,user8819@example.com,+13503454301,Ottawa,ON,driver,2024-05-17,True
8820,Ryan,Zimmerman,user8820@example.com,+13483099168,Winnipeg,MB,rider,2025-10-03,True
8821,Jose,Villarreal,user8821@example.com,+15733202878,Calgary,AB,rider,2026-03-27,True
8822,Kimberly,Mendoza,user8822@example.com,+18399011160,Halifax,NS,driver,2025-02-19,True
8823,Mark,Molina,user8823@example.com,+16120900532,Montreal,QC,rider,2025-11-22,True
8824,David,Clark,user8824@example.com,+18532940083,Halifax,NS,rider,2025-02-28,True
8825,Tara,Robinson,user8825@example.com,+15189939205,Edmonton,AB,driver,2023-06-20,True
8826,Hannah,Hernandez,user8826@example.com,+15589951810,Edmonton,AB,rider,2025-11-18,True
8827,Stephanie,Gillespie,user8827@example.com,+18075587689,Halifax,NS,rider,2025-06-23,True
8828,William,Walters,user8828@example.com,+14429547730,Toronto,ON,driver,2024-10-15,False
8829,Karen,Carter,user8829@example.com,+13666488694,Calgary,AB,rider,2024-09-24,True
8830,Wendy,Reed,user8830@example.com,+18737404669,Edmonton,AB,rider,2024-07-29,True
8831,Veronica,Hodge,user8831@example.com,+16795619168,Halifax,NS,driver,2023-04-22,True
8832,Ashlee,Love,user8832@example.com,+18078779356,Edmonton,AB,rider,2023-10-19,True
8833,Elizabeth,Jennings,user8833@example.com,+15892525532,Ottawa,ON,rider,2023-04-26,True
8834,Michelle,White,user8834@example.com,+17991163761,Edmonton,AB,rider,2024-09-19,True
8835,Susan,Sullivan,user8835@example.com,+16645111022,Vancouver,BC,driver,2023-08-14,True
8836,Nicholas,Nicholson,user8836@example.com,+18232210097,Halifax,NS,driver,2026-02-22,True
8837,Christine,Kaiser,user8837@example.com,+14489938079,Halifax,NS,rider,2025-05-09,True
8838,Jason,Douglas,user8838@example.com,+18747687392,Winnipeg,MB,driver,2026-07-09,True
8839,Rachel,Allen,user8839@example.com,+15176239087,Halifax,NS,rider,2023-05-13,True
8840,Penny,Tyler,user8840@example.com,+12251062880,Calgary,AB,rider,2023-09-09,True
8841,Timothy,Lindsey,user8841@example.com,+17411103746,Toronto,ON,driver,2023-11-15,True
8842,Carl,Holland,user8842@example.com,+17069912251,Vancouver,BC,rider,2024-06-23,True
8843,Amanda,Nelson,user8843@example.com,+13812288414,Montreal,QC,rider,2023-07-26,True
8844,Gabriela,Vasquez,user8844@example.com,+12576140184,Montreal,QC,rider,2024-03-13,True
8845,Dan,Young,user8845@example.com,+12475007310,Toronto,ON,rider,2024-08-29,True
8846,Todd,Stewart,user8846@example.com,+19529703865,Montreal,QC,rider,2023-05-21,True
8847,Melissa,Dodson,user8847@example.com,+13046756560,Halifax,NS,rider,2025-11-25,True
8848,Kelsey,Delgado,user8848@example.com,+14866276307,Edmonton,AB,driver,2023-12-18,True
8849,Mario,Smith,user8849@example.com,+18099116369,Toronto,ON,rider,2023-08-21,True
8850,Donna,Robinson,user8850@example.com,+13774800832,Toronto,ON,driver,2024-06-25,True
8851,Paul,Morales,user8851@example.com,+19048785362,Calgary,AB,driver,2024-07-02,True
8852,Brian,Mueller,user8852@example.com,+17976845930,Edmonton,AB,rider,2026-02-10,True
8853,Elizabeth,Perez,user8853@example.com,+15437638887,Ottawa,ON,rider,2023-01-03,True
8854,Maria,Wells,user8854@example.com,+19894561899,Toronto,ON,driver,2026-01-07,True
8855,Michael,Brown,user8855@example.com,+14013367681,Vancouver,BC,rider,2023-01-29,True
8856,Jessica,Gibbs,user8856@example.com,+17620127813,Vancouver,BC,driver,2025-03-24,True
8857,Brandon,Flores,user8857@example.com,+17603239996,Winnipeg,MB,driver,2025-12-15,False
8858,Ashley,Lloyd,user8858@example.com,+19508245517,Calgary,AB,rider,2024-05-19,True
8859,Sharon,Keller,user8859@example.com,+15380339117,Calgary,AB,rider,2026-07-27,True
8860,Micheal,Patterson,user8860@example.com,+18686359324,Montreal,QC,rider,2025-12-08,True
8861,Jennifer,Jones,user8861@example.com,+16146111325,Toronto,ON,driver,2026-07-20,False
8862,Ashlee,Hull,user8862@example.com,+19244460185,Toronto,ON,driver,2024-10-28,True
8863,Matthew,Patterson,user8863@example.com,+18466398746,Edmonton,AB,rider,2024-10-03,False
8864,Andre,Mahoney,user8864@example.com,+14414553217,Montreal,QC,driver,2023-11-07,False
8865,Christopher,Le,user8865@example.com,+15050161122,Montreal,QC,driver,2023-05-26,True
8866,Brittany,Lewis,user8866@example.com,+18453259629,Vancouver,BC,driver,2023-05-03,True
8867,Manuel,Payne,user8867@example.com,+19771911974,Toronto,ON,rider,2023-11-21,True
8868,Michael,Lopez,user8868@example.com,+13653295172,Halifax,NS,rider,2023-12-22,True
8869,Thomas,Smith,user8869@example.com,+14062277416,Ottawa,ON,rider,2025-02-26,True
8870,Derrick,King,user8870@example.com,+12680174222,Calgary,AB,driver,2024-05-21,True
8871,Ryan,Moore,user8871@example.com,+13444342997,Ottawa,ON,rider,2023-10-27,True
8872,Alexis,Dean,user8872@example.com,+14624699718,Winnipeg,MB,rider,2026-01-19,True
8873,Denise,Davis,user8873@example.com,+16427536635,Ottawa,ON,rider,2023-12-16,True
8874,Jessica,Davis,user8874@example.com,+17776886295,Calgary,AB,rider,2025-12-05,True
8875,Kyle,Everett,user8875@example.com,+14835324178,Montreal,QC,driver,2023-08-30,True
8876,Ashley,Walton,user8876@example.com,+16836753386,Edmonton,AB,rider,2025-12-06,True
8877,Russell,Potts,user8877@example.com,+13780482603,Edmonton,AB,rider,2026-07-14,True
8878,Richard,Patel,user8878@example.com,+16498704415,Edmonton,AB,rider,2026-06-06,True
8879,Deborah,Sullivan,user8879@example.com,+12234138461,Calgary,AB,driver,2024-09-17,True
8880,Ashley,Mills,user8880@example.com,+18253821556,Toronto,ON,rider,2023-04-15,True
8881,Jason,Martin,user8881@example.com,+13416320152,Halifax,NS,driver,2024-03-17,True
8882,Tracy,Webb,user8882@example.com,+19711541560,Ottawa,ON,rider,2025-07-26,True
8883,Christopher,Guzman,user8883@example.com,+16982048566,Edmonton,AB,rider,2026-01-28,True
8884,Kaylee,Anderson,user8884@example.com,+18475429656,Calgary,AB,driver,2023-09-20,False
8885,Denise,Leonard,user8885@example.com,+13408775627,Montreal,QC,rider,2024-03-05,True
8886,Anthony,Haley,user8886@example.com,+14133102969,Winnipeg,MB,rider,2024-02-21,True
8887,Heather,Maynard,user8887@example.com,+18012776957,Calgary,AB,rider,2023-05-12,True
8888,Amanda,Alvarez,user8888@example.com,+13891776161,Edmonton,AB,rider,2026-07-27,True
8889,Amy,Gomez,user8889@example.com,+16118043978,Vancouver,BC,driver,2025-12-28,False
8890,Mary,Boyle,user8890@example.com,+16761060730,Halifax,NS,driver,2025-05-31,True
8891,Shelia,Cohen,user8891@example.com,+19337670623,Ottawa,ON,driver,2025-05-25,True
8892,Rachel,Wolfe,user8892@example.com,+16110244460,Toronto,ON,rider,2025-05-24,True
8893,Kyle,Wilson,user8893@example.com,+18787771505,Ottawa,ON,rider,2024-04-05,True
8894,Christopher,Carrillo,user8894@example.com,+19474762499,Ottawa,ON,rider,2024-05-11,True
8895,Mark,Lopez,user8895@example.com,+15708451780,Halifax,NS,rider,2023-04-30,True
8896,Stephanie,Powers,user8896@example.com,+18597309175,Calgary,AB,rider,2024-11-09,True
8897,Kristen,Walsh,user8897@example.com,+16365644297,Edmonton,AB,rider,2026-02-18,False
8898,Hunter,Martinez,user8898@example.com,+19331654609,Toronto,ON,rider,2025-06-24,True
8899,Brandon,Martinez,user8899@example.com,+14552661875,Edmonton,AB,rider,2026-01-23,True
8900,Chad,Wilkinson,user8900@example.com,+14214349110,Winnipeg,MB,driver,2023-08-09,False
8901,Kim,Tucker,user8901@example.com,+19545367288,Edmonton,AB,driver,2026-03-21,True
8902,Nicholas,Kaiser,user8902@example.com,+15967185949,Toronto,ON,rider,2025-06-18,True
8903,Anna,Bryant,user8903@example.com,+16957398498,Montreal,QC,rider,2024-12-15,True
8904,Sandra,Castillo,user8904@example.com,+16750559201,Halifax,NS,driver,2026-04-18,True
8905,Jennifer,Smith,user8905@example.com,+13759916966,Calgary,AB,driver,2025-12-31,True
8906,Robert,Hoffman,user8906@example.com,+13882659870,Toronto,ON,rider,2023-01-02,True
8907,Randall,Parker,user8907@example.com,+15879141202,Toronto,ON,rider,2025-09-11,True
8908,Elizabeth,Graham,user8908@example.com,+16052314173,Montreal,QC,driver,2023-09-03,True
8909,Richard,Armstrong,user8909@example.com,+17995851758,Halifax,NS,driver,2025-01-10,True
8910,Brittany,Mclean,user8910@example.com,+13902135321,Calgary,AB,driver,2023-01-28,True
8911,Nicole,Davis,user8911@example.com,+12960119303,Winnipeg,MB,rider,2026-04-17,True
8912,Lisa,Cruz,user8912@example.com,+13612052708,Calgary,AB,rider,2024-10-15,True
8913,Michael,Vazquez,user8913@example.com,+14751352041,Winnipeg,MB,rider,2025-06-18,True
8914,Arthur,Hodge,user8914@example.com,+13492530576,Toronto,ON,driver,2025-10-21,True
8915,Antonio,Russell,user8915@example.com,+15459720058,Winnipeg,MB,rider,2026-07-27,True
8916,Michael,Hale,user8916@example.com,+14529534919,Calgary,AB,rider,2025-01-29,True
8917,Thomas,Johnson,user8917@example.com,+13119439539,Edmonton,AB,rider,2026-06-25,True
8918,Jocelyn,Proctor,user8918@example.com,+12325965055,Calgary,AB,rider,2024-01-26,True
8919,Annette,Jensen,user8919@example.com,+18830473658,Toronto,ON,rider,2026-02-27,False
8920,Sydney,Alexander,user8920@example.com,+16242282661,Ottawa,ON,rider,2025-05-04,True
8921,Daniel,Reid,user8921@example.com,+19500145864,Winnipeg,MB,rider,2024-01-10,True
8922,Debra,Taylor,user8922@example.com,+15242929069,Toronto,ON,driver,2025-03-14,False
8923,Heather,Walker,user8923@example.com,+14292652842,Halifax,NS,driver,2023-04-01,True
8924,Jamie,Neal,user8924@example.com,+17206982912,Edmonton,AB,rider,2023-05-27,True
8925,Brittney,Ball,user8925@example.com,+18109254404,Vancouver,BC,driver,2024-10-13,True
8926,Harry,Bailey,user8926@example.com,+16228132274,Ottawa,ON,driver,2026-04-22,True
8927,Evan,Martin,user8927@example.com,+14948154414,Toronto,ON,rider,2025-05-25,True
8928,Robert,Clark,user8928@example.com,+13313637433,Toronto,ON,rider,2023-05-21,True
8929,Kevin,Archer,user8929@example.com,+16819598367,Halifax,NS,driver,2024-05-05,True
8930,Melissa,Mendez,user8930@example.com,+19595935233,Winnipeg,MB,rider,2023-01-21,True
8931,Sabrina,Oliver,user8931@example.com,+14884167744,Montreal,QC,driver,2023-02-24,True
8932,Anita,Hudson,user8932@example.com,+13106526005,Edmonton,AB,rider,2024-11-16,False
8933,Matthew,Long,user8933@example.com,+14709283139,Calgary,AB,rider,2026-02-05,True
8934,Sandra,Gutierrez,user8934@example.com,+15627311810,Calgary,AB,rider,2026-03-16,True
8935,Ryan,Evans,user8935@example.com,+18676407395,Toronto,ON,rider,2024-03-05,True
8936,Mark,Green,user8936@example.com,+18761898091,Montreal,QC,driver,2024-05-08,False
8937,Rachel,Mclean,user8937@example.com,+14138081307,Halifax,NS,driver,2025-03-24,True
8938,Julie,Parker,user8938@example.com,+17158804778,Montreal,QC,rider,2023-01-21,True
8939,Jonathan,Jones,user8939@example.com,+18620967264,Vancouver,BC,driver,2024-01-29,True
8940,Peggy,Salazar,user8940@example.com,+17834549391,Vancouver,BC,driver,2023-04-16,True
8941,Randall,Reilly,user8941@example.com,+17138150640,Toronto,ON,driver,2024-07-02,True
8942,Brianna,Mullins,user8942@example.com,+14481733021,Toronto,ON,rider,2023-09-15,True
8943,John,Thornton,user8943@example.com,+16565779457,Ottawa,ON,rider,2023-10-09,True
8944,Mia,Hill,user8944@example.com,+18964064461,Winnipeg,MB,driver,2026-02-20,True
8945,Shannon,Perez,user8945@example.com,+19424701036,Toronto,ON,driver,2023-12-21,True
8946,Nicole,Wiley,user8946@example.com,+17355405620,Vancouver,BC,rider,2025-04-22,True
8947,Joseph,Fox,user8947@example.com,+16240235705,Halifax,NS,rider,2024-08-27,True
8948,Erica,Sandoval,user8948@example.com,+17958161284,Toronto,ON,driver,2023-09-14,True
8949,Anna,Thomas,user8949@example.com,+15597165929,Edmonton,AB,driver,2023-11-10,True
8950,Brandon,Murphy,user8950@example.com,+16366672302,Ottawa,ON,rider,2023-11-27,True
8951,Robert,Jacobs,user8951@example.com,+14362718626,Winnipeg,MB,driver,2025-04-09,True
8952,Thomas,Mcconnell,user8952@example.com,+19168820692,Ottawa,ON,rider,2025-10-10,True
8953,Vanessa,Caldwell,user8953@example.com,+14192724465,Montreal,QC,rider,2024-09-24,True
8954,Amanda,Townsend,user8954@example.com,+19016426237,Calgary,AB,rider,2025-11-28,True
8955,Alexandra,Hodge,user8955@example.com,+12774642561,Toronto,ON,rider,2026-03-14,True
8956,Joseph,Wright,user8956@example.com,+15768651356,Vancouver,BC,driver,2025-01-03,True
8957,Dale,Smith,user8957@example.com,+14401919424,Ottawa,ON,rider,2025-05-05,True
8958,Patricia,Duncan,user8958@example.com,+17253874392,Calgary,AB,rider,2023-06-13,True
8959,David,Vazquez,user8959@example.com,+14187662140,Winnipeg,MB,rider,2023-03-29,True
8960,Darius,Mendoza,user8960@example.com,+18038688323,Winnipeg,MB,rider,2024-12-03,True
8961,Bradley,Murphy,user8961@example.com,+19654641032,Vancouver,BC,rider,2026-06-16,True
8962,Rachel,Stone,user8962@example.com,+15278087956,Vancouver,BC,driver,2023-12-20,True
8963,James,Mccoy,user8963@example.com,+18574160787,Vancouver,BC,rider,2024-11-20,True
8964,Kristen,Wood,user8964@example.com,+13158851182,Winnipeg,MB,rider,2024-07-09,True
8965,Thomas,Richards,user8965@example.com,+17318144852,Vancouver,BC,rider,2026-07-22,True
8966,Michele,Martinez,user8966@example.com,+12055660952,Halifax,NS,rider,2024-11-11,True
8967,John,Williams,user8967@example.com,+16770695999,Winnipeg,MB,rider,2025-09-26,True
8968,Joshua,Reynolds,user8968@example.com,+19139911688,Winnipeg,MB,rider,2023-09-29,True
8969,Kevin,Hickman,user8969@example.com,+19518981319,Edmonton,AB,driver,2024-12-23,True
8970,Eddie,Carr,user8970@example.com,+17505305863,Halifax,NS,rider,2024-10-05,True
8971,Ashley,Morrow,user8971@example.com,+14997945259,Ottawa,ON,rider,2023-05-28,True
8972,Donald,Mclaughlin,user8972@example.com,+13358734454,Ottawa,ON,driver,2024-12-04,True
8973,Michael,Taylor,user8973@example.com,+13526620701,Vancouver,BC,rider,2026-01-22,True
8974,Danny,Gross,user8974@example.com,+19206623601,Ottawa,ON,rider,2026-07-03,True
8975,Steven,Garrison,user8975@example.com,+13387871049,Vancouver,BC,rider,2026-01-23,True
8976,Michelle,Rice,user8976@example.com,+15037384383,Toronto,ON,rider,2026-06-22,True
8977,Brooke,Lee,user8977@example.com,+19567292407,Montreal,QC,driver,2023-06-10,True
8978,Brandi,Burton,user8978@example.com,+15160294257,Edmonton,AB,driver,2025-01-09,True
8979,Mary,Maynard,user8979@example.com,+18629050553,Calgary,AB,rider,2024-06-18,True
8980,Angela,Jordan,user8980@example.com,+13837494220,Winnipeg,MB,rider,2026-02-17,True
8981,Linda,Livingston,user8981@example.com,+14787474205,Toronto,ON,rider,2023-04-04,True
8982,Chelsea,Blackburn,user8982@example.com,+14339022593,Toronto,ON,rider,2025-02-21,True
8983,Jose,Ward,user8983@example.com,+19986410198,Montreal,QC,rider,2023-12-13,True
8984,Kenneth,Green,user8984@example.com,+15017419758,Edmonton,AB,driver,2023-10-03,True
8985,Mark,Hughes,user8985@example.com,+18481730331,Edmonton,AB,driver,2024-10-27,True
8986,Christopher,Walker,user8986@example.com,+19501392785,Ottawa,ON,rider,2024-06-18,True
8987,Amber,Watson,user8987@example.com,+15668375662,Calgary,AB,rider,2026-04-22,True
8988,Nicole,Phillips,user8988@example.com,+13048873340,Vancouver,BC,rider,2025-08-26,False
8989,Isaiah,Poole,user8989@example.com,+12594452269,Edmonton,AB,rider,2026-04-10,True
8990,Eric,Lambert,user8990@example.com,+13456001569,Toronto,ON,driver,2024-05-07,True
8991,Derek,Hodge,user8991@example.com,+15102973722,Edmonton,AB,rider,2025-04-04,False
8992,James,Ellis,user8992@example.com,+13728417274,Vancouver,BC,rider,2025-04-11,True
8993,Isaac,Russell,user8993@example.com,+15453575944,Calgary,AB,rider,2024-02-23,False
8994,Diana,Smith,user8994@example.com,+13992810137,Vancouver,BC,rider,2024-08-09,True
8995,Jesse,Hayes,user8995@example.com,+15319573907,Halifax,NS,rider,2026-01-16,False
8996,Bethany,Gordon,user8996@example.com,+18786072394,Halifax,NS,driver,2024-12-19,False
8997,Heather,Owen,user8997@example.com,+14067603788,Ottawa,ON,driver,2026-01-28,True
8998,Randy,Underwood,user8998@example.com,+14716976192,Calgary,AB,rider,2023-02-08,True
8999,Marie,Johnson,user8999@example.com,+19092934489,Edmonton,AB,driver,2024-03-09,True
9000,Lacey,Hinton,user9000@example.com,+19525209093,Winnipeg,MB,rider,2025-12-15,True
9001,Debra,Page,user9001@example.com,+18746524362,Montreal,QC,rider,2023-10-21,False
9002,Penny,Carroll,user9002@example.com,+17063135495,Vancouver,BC,rider,2025-06-07,False
9003,Juan,Mullins,user9003@example.com,+19610223381,Montreal,QC,rider,2026-01-12,False
9004,Susan,Hernandez,user9004@example.com,+16894106307,Calgary,AB,rider,2026-03-16,True
9005,Linda,Davis,user9005@example.com,+12796414939,Halifax,NS,rider,2024-01-09,True
9006,Elaine,Freeman,user9006@example.com,+16702100758,Ottawa,ON,rider,2025-02-18,True
9007,Pamela,Brown,user9007@example.com,+13580792732,Edmonton,AB,driver,2023-04-11,True
9008,Joseph,Chaney,user9008@example.com,+17662045042,Vancouver,BC,driver,2025-04-03,True
9009,Kevin,Skinner,user9009@example.com,+12367383773,Calgary,AB,driver,2026-04-04,True
9010,Brian,Perez,user9010@example.com,+13491025398,Calgary,AB,rider,2023-12-15,True
9011,Laura,Davenport,user9011@example.com,+14169329278,Vancouver,BC,rider,2024-10-31,True
9012,Stacey,Martin,user9012@example.com,+14867912574,Edmonton,AB,rider,2025-08-09,True
9013,Lisa,Lynch,user9013@example.com,+18784209903,Winnipeg,MB,driver,2026-03-18,True
9014,Juan,Myers,user9014@example.com,+13547431631,Halifax,NS,rider,2023-06-05,True
9015,Howard,Walton,user9015@example.com,+14809958556,Halifax,NS,rider,2023-05-24,True
9016,Jessica,Molina,user9016@example.com,+16551301963,Edmonton,AB,driver,2024-10-11,True
